Fecha;temp_prom
2022-12-24;22,27500000000000
2022-12-25;20,66250000000000
2022-12-26;21,98333333333333
2022-12-27;24,59166666666667
2022-12-28;25,83750000000000
2022-12-29;25,85416666666667
2022-12-30;29,01666666666667
2022-12-31;30,33333333333333
2023-01-01;22,37916666666667
2023-01-02;23,92916666666667
2023-01-03;24,39166666666667
2023-01-04;25,19166666666667
2023-01-05;27,13750000000000
2023-01-06;29,65833333333333
2023-01-07;30,27916666666667
2023-01-08;29,57916666666667
2023-01-09;29,16250000000000
2023-01-10;30,47500000000000
2023-01-11;25,81666666666667
2023-01-12;21,65000000000000
2023-01-13;23,71666666666667
2023-01-14;24,80833333333333
2023-01-15;27,70833333333333
2023-01-16;29,42500000000000
2023-01-17;31,41250000000000
2023-01-18;25,92916666666667
2023-01-19;30,00000000000000
2023-01-20;28,63333333333333
2023-01-21;25,60000000000000
2023-01-22;27,17500000000000
2023-01-23;27,61250000000000
2023-01-24;26,11666666666667
2023-01-25;26,14583333333333
2023-01-26;29,20833333333333
2023-01-27;22,80416666666667
2023-01-28;25,41666666666667
2023-01-29;27,07916666666667
2023-01-30;26,17916666666667
2023-01-31;27,47500000000000
2023-02-01;24,87083333333333
2023-02-02;23,67083333333333
2023-02-03;23,79166666666667
2023-02-04;23,44166666666667
2023-02-05;24,45416666666667
2023-02-06;26,65416666666667
2023-02-07;28,73750000000000
2023-02-08;26,74166666666667
2023-02-09;26,43333333333333
2023-02-10;28,93333333333333
2023-02-11;31,03333333333333
2023-02-12;31,61250000000000
2023-02-13;27,11304347826087
2023-02-14;25,72083333333333
2023-02-15;24,96666666666667
2023-02-16;21,40416666666667
2023-02-17;12,67083333333333
2023-02-18;15,10416666666667
2023-02-19;18,69166666666667
2023-02-20;21,18333333333333
2023-02-21;24,30833333333333
2023-02-22;23,67083333333333
2023-02-23;22,60833333333333
2023-02-24;23,64166666666667
2023-02-25;25,35833333333333
2023-02-26;25,06666666666667
2023-02-27;25,22500000000000
2023-02-28;27,94583333333333
2023-03-01;27,04166666666667
2023-03-02;27,33750000000000
2023-03-03;27,04583333333333
2023-03-04;28,39583333333333
2023-03-05;29,39583333333333
2023-03-06;29,13333333333333
2023-03-07;26,00416666666667
2023-03-08;26,87500000000000
2023-03-09;28,85000000000000
2023-03-10;29,72916666666667
2023-03-11;30,87083333333333
2023-03-12;30,56666666666667
2023-03-13;30,87916666666667
2023-03-14;28,43750000000000
2023-03-15;28,14166666666667
2023-03-16;27,59583333333333
2023-03-17;29,34166666666667
2023-03-18;28,34166666666667
2023-03-19;27,36250000000000
2023-03-20;24,69583333333333
2023-03-21;19,44166666666667
2023-03-22;19,73333333333333
2023-03-23;22,09166666666667
2023-03-24;23,20000000000000
2023-03-25;23,40416666666667
2023-03-26;19,97083333333333
2023-03-27;19,98333333333333
2023-03-28;23,73750000000000
2023-03-29;23,63333333333333
2023-03-30;20,32916666666667
2023-03-31;20,79583333333333
2023-04-01;15,87500000000000
2023-04-02;21,26250000000000
2023-04-03;19,12500000000000
2023-04-04;19,46666666666667
2023-04-05;21,35000000000000
2023-04-06;22,27500000000000
2023-04-07;21,43333333333333
2023-04-08;20,68333333333333
2023-04-09;20,68333333333333
2023-04-10;21,28750000000000
2023-04-11;23,32500000000000
2023-04-12;18,32500000000000
2023-04-13;14,65000000000000
2023-04-14;14,42500000000000
2023-04-15;16,85416666666667
2023-04-16;16,20833333333333
2023-04-17;13,90833333333333
2023-04-18;13,64166666666667
2023-04-19;15,90833333333333
2023-04-20;13,94166666666667
2023-04-21;16,12500000000000
2023-04-22;15,69583333333333
2023-04-23;16,45000000000000
2023-04-24;17,30000000000000
2023-04-25;18,13333333333333
2023-04-26;18,12916666666667
2023-04-27;18,35000000000000
2023-04-28;20,25833333333333
2023-04-29;22,60833333333333
2023-04-30;22,09583333333333
2023-05-01;14,85833333333333
2023-05-02;15,65833333333333
2023-05-03;13,22916666666667
2023-05-04;16,17916666666667
2023-05-05;16,66250000000000
2023-05-06;16,52500000000000
2023-05-07;15,69583333333333
2023-05-08;15,35000000000000
2023-05-09;13,84166666666667
2023-05-10;15,80833333333333
2023-05-11;14,58333333333333
2023-05-12;15,03333333333333
2023-05-13;16,51250000000000
2023-05-14;17,60000000000000
2023-05-15;18,31250000000000
2023-05-16;18,52500000000000
2023-05-17;18,47916666666667
2023-05-18;15,60833333333333
2023-05-19;15,03750000000000
2023-05-20;13,52916666666667
2023-05-21;17,39166666666667
2023-05-22;18,57916666666667
2023-05-23;19,12083333333333
2023-05-24;20,80833333333333
2023-05-25;20,22500000000000
2023-05-26;19,57916666666667
2023-05-27;12,43750000000000
2023-05-28;9,45833333333333
2023-05-29;10,72916666666667
2023-05-30;14,27083333333333
2023-05-31;15,77083333333333
2023-06-01;18,32500000000000
2023-06-02;20,40833333333333
2023-06-03;20,29166666666667
2023-06-04;17,14583333333333
2023-06-05;11,85833333333333
2023-06-06;17,61250000000000
2023-06-07;18,70833333333333
2023-06-08;22,22083333333333
2023-06-09;18,81666666666667
2023-06-10;11,55000000000000
2023-06-11;7,76250000000000
2023-06-12;4,63750000000000
2023-06-13;6,00000000000000
2023-06-14;6,04583333333333
2023-06-15;8,15833333333333
2023-06-16;11,41666666666667
2023-06-17;8,98333333333333
2023-06-18;9,65416666666667
2023-06-19;12,96666666666667
2023-06-20;10,69583333333333
2023-06-21;8,48750000000000
2023-06-22;8,37500000000000
2023-06-23;10,48333333333333
2023-06-24;15,32916666666667
2023-06-25;13,42500000000000
2023-06-26;14,64583333333333
2023-06-27;14,97916666666667
2023-06-28;10,41666666666667
2023-06-29;7,55416666666667
2023-06-30;10,80833333333333
2023-07-01;13,20000000000000
2023-07-02;16,82083333333333
2023-07-03;18,94583333333333
2023-07-04;21,10833333333333
2023-07-05;18,79166666666667
2023-07-06;15,03333333333333
2023-07-07;11,74166666666667
